date;Anemone larvae;Total medusae;Total Siphonophore;Polychaete larvae unidentified;Tomopteris helgolandica;Bryozoa cyphonautes larvae;Gastropod larvae;Limacina retroversa;Bivalvia;Clione;Cephalopoda larvae;Total Echinodermata;Tornaria larvae (Hemichordata) ;Branchiostoma (Cephalochordata) ;Ascidian tadpole;Doliolida;Appendicularia;Total Fish Eggs;Fish larvae ;Cirripede nauplii;Cirripede cyprid;Evadne spp.;Podon spp.;Isopoda;Gammariida;Hyperiida;Cumacea;Mysida;Euphausiid nauplii;Euphausiid calyptopis;Euphausiid furcilia;Euphausiid adult;Total Decapoda;Metridia lucens;Total Acartia clausi;Candacia armata;Centropages chierchiae;Centropages hamatus;Total Centropages typicus ;Isias clavipes;Anomalocera patersoni;Parapontella brevicornis;Labidocera wollastoni;Total Temora longicornis;Temora stylifera;Calanoides carinatus;Total Calanus helgolandicus;Calocalanus spp.;Total Clausocalanus spp. (Calculated);Total Ctenocalanus vanus (Calculated);Total Paracalanus parvus (Calculated);Total Pseudocalanus elongatus (Calculated);Subeucalanus spp.;Microcalanus spp.;Diaixis hibernica;Paraeuchaeta hebes;Scolecithricella spp.;Oithona spp.;Oncaea spp.;Ditrichocorycaeus anglicus;Microsetella sp;Euterpina acutifrons;Goniopsyllus clausi;Harpacticoid unidentified;Siphonostomatoida;Copepod nauplii
1989-07-03;0;48.27;558.23;0;0;8.03;24.09;0;0;0;0;16.07;0;0;0;0;48.19;0;0;4.02;0;176.46;16.06;0;4.02;0;0;0;0;0;0;0;20.08;0;337.35;0;0;0;4.02;0;0;0;0;172.69;0;0;44.17;0;0;0;40.36;188.55;0;0;0;0;0;44.17;32.13;40.16;0;24.09;0;0;0;16.06
1989-07-14;0;16.06;160.58;0;0;0;32.12;16.06;16.06;0;0;96.35;0;0;0;0;224.81;0;0;0;0;176.64;16.06;0;16.06;0;0;0;0;0;0;0;0;0;240.87;0;0;0;64.23;0;0;0;0;626.25;0;0;48.17;0;0;0;73.06;135.69;0;0;0;0;0;224.81;32.12;160.58;0;48.17;0;0;0;144.52
1989-07-24;0;70.68;334.94;24.9;4.02;0;49.8;28.11;49.8;0;0;337.13;0;0;0;0;159.03;0;0;49.8;0;55.42;65.06;0;3.21;0;0;0;0;0;0;0;44.17;0;228.91;4.02;0;0;8.03;0;0;0;0;1363.85;0;0;28.92;0;0;0;96.39;391.25;0;0;0;0;0;177.51;57.83;220.08;0;51.4;0;0;0;20.08
1989-07-31;0;16.37;556.46;0;0;0;49.1;32.73;32.73;0;0;0;0;0;0;0;196.4;0;0;16.37;0;65.47;16.37;0;0;0;0;0;0;0;0;0;0;0;196.4;0;0;0;32.73;0;0;0;0;687.4;0;0;32.73;0;0;106.38;106.38;851.06;0;0;0;0;0;0;49.1;245.5;0;49.1;0;0;0;32.73
1989-08-07;0;128.51;472.29;0;0;0;19.28;22.49;19.28;0;0;6.41;0;0;0;3.21;160.63;0;0;6.43;0;122.09;25.7;0;3.21;0;0;0;0;0;0;0;9.64;0;377.51;0;0;0;32.12;0;0;0;0;2265.06;0;0;40.16;0;0;0;293.97;645.78;0;0;0;0;0;120.48;32.13;120.48;0;32.12;0;0;0;24.09
1989-08-14;0;130.94;220.95;16.37;0;0;24.55;114.57;49.1;0;0;24.55;0;0;0;0;188.22;0;0;81.84;0;368.25;98.2;0;0;0;0;0;0;0;0;0;32.74;0;351.89;0;0;0;65.47;0;0;0;0;2823.24;0;0;32.74;0;0;74.88;437.4;404.26;0;0;0;0;0;139.12;81.84;106.39;0;40.92;0;0;0;16.37
1989-08-21;0;16.06;76.3;8.03;0;0;8.03;28.11;24.09;0;0;84.34;0;0;0;0;277.09;0;0;76.3;0;329.31;68.27;0;0;0;0;0;0;0;0;0;0;0;236.94;0;0;0;4.02;0;0;0;0;903.61;0;0;24.09;0;0;0;683.13;348.99;0;0;0;0;0;204.57;116.46;140.56;0;24.09;0;0;0;16.06
1989-08-29;0;48.18;120.44;0;0;24.09;8.03;16.06;96.35;8.03;0;441.59;0;0;0;0;128.46;0;0;72.26;0;152.55;80.29;0;0;0;0;0;0;0;0;0;32.12;0;152.55;0;0;0;16.06;0;0;0;0;425.54;0;0;8.03;0;0;32.12;399.04;211.16;0;0;0;0;0;361.3;128.46;361.3;0;120.44;0;0;0;0
1989-09-04;0;53.59;37.82;12.61;0;0;12.61;3.15;44.13;6.3;0;31.62;0;0;0;0;78.79;0;0;18.91;6.3;44.13;47.28;0;0;0;0;0;0;0;0;0;9.45;0;286.84;0;0;0;9.46;0;0;0;0;154.45;0;0;9.46;0;0;15.76;490.94;76.44;0;0;0;0;0;230.1;198.58;535.85;3.15;69.34;0;0;0;12.61
1989-09-11;0;19.27;102.81;0;0;0;6.42;12.85;102.81;0;0;77.11;0;0;0;0;96.38;3.21;0;6.43;0;109.24;77.1;0;0;0;0;0;0;0;0;0;0;0;456.22;0;0;3.21;24.09;0;0;0;0;139.75;0;0;3.21;0;0;14.62;1579.07;0;0;0;0;0;0;181.52;226.5;534.94;0;17.67;0;0;0;22.49
1989-09-25;0;13.09;242.22;19.64;0;0;39.27;29.45;144.02;0;0;58.92;0;0;0;0;157.12;0;0;13.09;0;78.56;111.29;0;3.27;0;0;0;0;0;0;0;6.54;0;327.33;0;0;0;0;0;0;0;0;139.11;0;0;8.18;0;80.19;63.83;2040.88;0;0;0;0;0;0;122.74;564.65;556.46;0;57.28;0;0;0;40.91
1989-10-02;0;25.71;240.96;16.06;0;0;51.49;22.49;173.49;0;0;48.19;0;0;0;0;240.96;3.21;6.42;0;0;9.64;19.28;0;0;0;0;0;0;0;0;0;12.85;0;208.83;0;0;0;16.06;0;0;0;0;56.22;0;0;32.13;0;8.18;285.94;1461.44;35.74;8.03;0;0;0;0;200.8;1100.4;208.83;16.06;96.38;0;0;0;118.47
1989-10-09;0;16.36;284.77;13.09;0;3.27;13.09;19.64;62.19;0;0;6.54;0;0;0;0;245.5;3.27;0;0;3.27;3.27;13.09;0;0;0;0;0;0;0;0;0;3.27;0;122.73;0;0;0;8.18;0;0;0;0;73.65;0;0;49.1;0;83.47;81.39;1396.45;75.29;8.18;0;0;0;0;90;1562.95;16.36;0;106.38;0;0;0;65.46
1989-10-16;0;3.15;102.44;0;0;7.88;6.3;6.3;9.46;0;0;6.3;0;0;0;0;42.55;0;3.15;0;0;7.88;6.3;0;3.15;0;0;0;0;0;0;0;3.15;0;86.68;0;0;0;0;0;0;0;0;110.32;0;0;31.52;0;7.88;131.6;1695.03;127.66;15.76;0;0;0;0;86.68;1111.11;47.28;0;86.68;0;0;0;15.76
1989-11-01;0;3.34;70.11;0;0;0;6.68;3.34;20.03;0;0;0;0;0;0;0;3.34;0;0;0;0;0;0;0;0;0;0;0;3.34;0;0;0;3.34;0;58.43;0;0;0;0;0;0;0;0;83.47;0;0;8.35;0;0;651.05;2003.25;0;0;0;0;0;0;233.72;1485.77;16.69;8.35;41.69;0;0;0;16.65
1989-11-06;0;16.06;61.04;0;0;0;1.61;0;3.21;0;0;0;0;0;0;0;11.24;0;0;0;0;0;0;0;1.61;0;0;0;0;0;0;0;0;0;128.49;0;0;0;0;0;0;0;0;16.06;0;0;8.03;0;245.7;264.59;1529.44;0;0;0;0;0;0;184.71;1429.36;24.1;0;64.25;0;0;0;48.19
1989-11-13;0;1.67;15.02;0;0;0;3.34;1.67;13.35;0;0;0;0;0;0;0;5.01;0;0;0;3.34;0;0;0;0;0;0;1.67;0;6.68;0;0;0;0;43.4;0;0;0;11.68;0;0;0;0;40.06;0;0;25.04;0;84.81;247.07;1686.48;212.02;0;0;0;0;0;151.92;388.98;16.69;0;35.06;0;0;0;0
1989-11-27;0;3.48;13.9;0;0;0;0;0;3.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.48;0;0;0;3.48;0;13.9;0;0;55.6;0;0;3.48;0;0;33.36;959.16;258.55;0;0;0;0;0;79.93;423.98;6.95;3.48;69.5;0;0;0;0
1989-12-04;0;0;12.77;0;0;12.77;0;0;4.26;0;0;0;0;0;0;0;25.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.26;0;21.28;0;0;0;0;0;0;0;0;29.79;0;0;4.26;0;148.73;28.09;651.07;350.85;0;0;0;0;0;34.04;1123.4;8.51;0;51.06;0;0;0;0
1989-12-19;0;6.43;57.83;0;0;0;0;3.21;3.21;0;0;0;0;0;0;0;6.42;3.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.21;0;3.21;0;0;0;3.21;0;0;0;0;35.34;0;0;0;0;143.94;19.92;645.78;0;0;0;0;0;0;83.53;835.34;16.06;0;32.12;0;0;0;6.42
1990-01-15;0;0;0.92;2.48;0;1.86;0;0;0.62;0;0;0;0;0;0;0;4.64;0.3;0.15;0;0;8.05;0;0;0;0;0;0.62;0;0;0;0.15;1.38;0.3;0.62;0;0;0;0;0;0;0;0;4.29;0;0;2.47;0;0;0;7.61;117.46;0;0;0;0;0;81.11;113.31;3.71;0;8.67;0;0;0;3.09
1990-02-13;0;0.12;0;0;0.12;0;0;0.08;0;0;0;0;0;0;0;0;0.04;1.21;1.25;0.37;0;0.08;0.04;0;0.04;0;0;0.12;0;0;0;0.25;4.08;0.67;0.67;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0;117.28;0;0;0;0.08;0.67;47.41;18.03;0.67;0;0;0;0;0;0
1990-02-22;0;0.8;0;5.5;0.04;0;2.25;0;0;0.08;0;1.76;0;0;0;0;0;17.79;0.92;47.55;45.78;1.93;0.8;0;0;0;0;0;0.32;0;0;0;5.9;1.61;0;0;0;0;0;0;0;0;0;0;0;0;0.04;0;0;0;3.15;75.72;0;0;0;0;0.12;31.96;7.71;0.32;0;0;0;0;0;1.76
1990-03-01;0;0.16;0;3.15;0;0.32;1.26;0;10.4;0.16;0;0.32;0;0;0;0;0;3.47;0.04;35.14;0;0.16;0;0;0;0;0;0;0.19;0;0;0.04;11.54;1.42;0.16;0;0;0;0;0;0;0;0;0;0;0;2.8;0;0;0;0;24.11;0;0;0;0;0;25.53;2.99;0.16;0;0;0.04;0;0;0.32
1990-03-07;0;0;0;11.24;0;0;5.33;0;21.57;0;0;8.51;0;0;0;0;0;0.96;0.06;0;0;1.25;0;0;0;0;0;0;0.73;0;0;0;4.08;1.42;1.14;0;0;0;0;0;0;0;0;1.14;0;0;1.59;0;0;0;27.01;150.46;0;0;0.06;0.06;0.68;81.72;3.41;0;0;0;0;0;0;62.43
1990-03-14;4.6;0;0;24.15;0;0;6.9;6.9;32.2;0;0;21.85;0;0;0;0;36.8;10.35;2.3;5.75;0;0;1.15;0;0;0;0;0;2.3;1.15;0;0;14.95;32.2;0;0;0;0;0;0;0;0;0;3.45;0;0;14.95;0;1.15;0;31.86;224.61;0;0;0;1.15;0;121.9;4.6;0;0;0;2.3;0;0;20.7
1990-03-21;0;0;0;16.1;0;0;0;2.3;11.5;0;0;2.3;0;0;0;0;469.23;2.3;2.3;363.42;0;4.6;2.3;0;0;0;0;0;2.3;6.9;0;0;18.4;85.1;0;0;0;0;0;2.3;0;0;0;52.9;0;0;121.9;0;0;0;81.77;566.88;0;0;0;2.3;0;324.32;9.2;0;0;0;0;0;0;76.83
1990-03-28;52.9;4.6;0;43.7;0;0;4.6;2.3;39.1;0;0;223.11;0;0;0;0;156.41;9.2;2.3;161.01;18.4;4.6;0;0;0;0;0;0;0;13.8;0;0;9.2;188.61;0;0;0;0;0;0;0;0;0;23;0;0;128.8;0;0;0;33.7;1309.6;0;0;0;0;0;322.02;16.1;4.6;0;0;0;0;0;43.7
1990-04-04;18.4;4.6;0;39.1;0;0;2.3;2.3;13.8;0;0;62.1;0;0;0;0;48.3;4.6;4.6;6.9;94.31;0;0;0;0;0;0;0;0;2.3;0;0;6.9;326.62;0;0;0;0;0;0;0;0;0;9.2;0;0;62.1;0;0;0;159.63;638.53;0;0;0;0;0;204.71;20.7;23;0;0;0;0;0;32.2
1990-04-11;9.16;4.72;0;17.43;0;0;0;0;1.48;0;0;142.43;0;0;0;0;167.55;2.96;6.2;4.73;15.37;7.09;0;0;0;0;0;0;0;0;7.09;0;20.68;96.63;0;0;0;0;0;0;0;0;0;5.91;0;0;112.29;0;1.48;0;229.2;928.01;0;0;0;0;0;142.13;23.64;10.64;0;0;0;0;0;14.78
1990-04-18;5.59;2.24;0;11.19;0;0;1.12;0;0;0;0;40.31;0;0;0;0;77.26;4.47;3.35;5.59;6.71;42.55;5.59;0;2.24;0;0;0;0;0;3.35;0;11.19;52.63;0;0;0;0;0;0;0;0;0;31.35;0;0;39.19;0;0;0;136.45;467.13;0;0;0;0;0;85.1;26.87;4.47;0;0;0;0;0;4.47
1990-04-25;0;1.17;0;15.16;0;1.17;0;0;4.66;0;0;18.66;0;0;0;0;9.33;1.17;1.17;0;5.83;9.33;0;0;0;0;0;0;0;0;1.17;0;4.66;40.81;0;0;0;0;0;0;0;0;0;17.49;0;0;10.49;0;0;0;50.49;253.88;0;0;0;0;0;40.81;4.66;3.5;0;0;0;0;0;5.83
1990-05-02;1.14;2.84;0;17.59;0;0;1.14;0;1.14;0;0;18.73;0;0;0;0;36.32;0;0;0;3.41;3.97;3.69;0;0;0;0;0;0;0;0;2.27;13.05;40.58;5.11;0;0;0;3.41;0;0;0;0;20.43;0;0;16.17;0;0;0;31.84;432.97;0;0;0;0;0;34.62;5.11;1.14;0;0;0;0;0;1.42
1990-05-09;0;3.1;0;29.54;0;1.55;1.55;0;1.55;0;0;37.31;0;0;0;0;7.77;0;1.55;0;1.55;0;3.11;0;0;0;0;0;0;0;0;0;3.1;7.77;6.21;0;0;0;0;0;0;0;0;21.76;0;0;38.87;0;1.55;0;0;1267.17;0;0;0;0;1.55;214.56;7.77;4.66;0;0;0;0;0;3.1
1990-05-16;0;0;0;20.1;0;11.43;0;0;0;0;0;42.64;0;0;0;34.05;379.86;0;0;0;2.92;120.97;0;0;0;0;0;0;0;0;0;0;5.75;87.97;17.02;0;0;0;0;2.92;0;0;0;25.93;0;0;158.91;0;2.92;0;743.04;1825.07;0;0;0;0;0;803.06;14.19;0;0;0;0;0;0;66.28
1990-05-30;8.03;208.83;0;0;0;32.13;0;0;0;0;0;32.13;0;0;0;0;200.8;8.03;8.03;8.03;8.03;80.32;257.03;0;0;0;0;0;0;0;40.16;0;48.19;24.09;546.18;0;0;8.03;211.46;16.06;0;0;0;931.72;0;0;867.47;0;0;0;2112.45;2112.45;0;0;0;0;0;2626.5;8.03;104.41;0;0;0;0;0;200.8
1990-06-04;0;106.38;0;32.73;0;0;0;0;0;0;0;0;0;0;0;0;381.33;6.55;0;0;0;62.19;220.95;0;0;0;0;0;0;0;0;0;58.91;14.73;495.91;0;0;8.18;14.73;8.18;0;0;0;1230.77;0;0;414.07;0;0;0;1350.24;1104.74;0;0;0;0;0;1289.69;0;58.92;0;8.18;0;0;0;0
1990-06-11;0;244.28;0;7.88;0;19.7;3.94;0;0;0;0;0;0;0;0;0;59.1;3.94;7.88;0;0;0;780.14;0;0;0;0;0;0;0;0;0;66.98;19.7;189.12;0;0;0;3.94;0;0;0;0;520.09;0;0;78.8;0;0;0;280.14;1587.47;0;0;0;0;0;823.48;63.04;27.58;0;0;0;0;0;3.94
1990-06-18;0;172.69;4.02;0;0;4.02;4.02;0;4.02;0;0;0;4.02;0;0;0;8.03;0;4.02;0;0;16.06;140.56;0;0;0;0;0;0;0;0;0;36.14;16.06;650.6;0;0;12.05;36.14;0;0;4.02;0;457.83;0;0;477.91;0;0;0;198.19;910.24;0;0;0;0;0;887.55;20.08;24.09;0;4.02;0;0;0;40.16
1990-07-16;0;365.46;132.53;20.08;0;72.29;76.3;8.03;8.03;0;0;269.08;4.02;0;0;0;303.61;8.03;16.06;28.11;8.03;8.03;12.05;0;12.05;0;0;0;0;0;0;0;20.08;8.03;718.87;4.02;0;0;36.15;0;0;0;0;208.83;0;0;146.18;0;0;0;368.27;519.28;0;0;0;0;0;100.4;20.08;12.05;0;0;8.03;0;0;120.48
1990-07-30;0;158.59;275.45;16.69;0;16.69;367.27;225.37;75.12;0;0;400.67;0;0;0;0;242.06;0;8.35;33.39;8.35;667.78;258.76;0;0;0;0;0;0;0;0;0;33.38;0;968.28;0;0;0;58.43;0;0;0;0;100.17;0;0;66.78;0;0;0;800.5;42.57;0;0;0;0;8.35;75.12;0;0;0;0;0;0;0;8.35
1990-08-06;0;48.99;204.01;20.88;0;33.73;181.52;16.87;78.71;0;0;657.03;0;0;0;0;93.17;0;0;49;0;993.57;133.33;0;0;0;0;0;0;0;0;0;13.65;0;564.5;0;0;0;25.7;0;0;0;0;99.59;0;0;48.19;0;0;0;393.25;50.12;0;0;0;0;0;247.39;19.28;0;0;22.49;0;0;0;35.34
1990-08-20;0;44.25;177.02;51.06;0;10.21;27.23;10.21;61.27;0;0;95.32;0;0;0;0;224.68;0;3.4;27.23;10.21;942.97;51.06;0;3.4;0;0;0;0;0;0;0;6.8;0;136.15;0;0;0;2.27;0;0;0;0;31.77;0;0;94.18;0;0;0;72.16;48.11;0;0;0;0;0;63.54;30.63;3.4;0;10.21;0;0;0;43.12
1990-08-29;0;41.03;150.43;0;0;3.42;92.31;13.68;105.98;0;0;311.11;0;0;0;0;198.29;0;0;34.19;0;570.94;20.51;0;0;0;0;0;0;0;0;0;3.42;0;1839.31;0;0;0;34.19;0;0;0;0;160.68;0;0;229.06;0;0;0;77.26;76.58;0;0;0;0;0;181.2;102.56;68.38;0;44.44;0;0;0;225.64
1990-09-03;0;20.03;185.31;5.01;0;5.01;430.72;5.01;180.3;0;0;310.52;0;0;0;0;415.69;0;0;30.05;0;1001.66;95.16;0;0;0;0;0;0;0;0;0;10.01;0;2604.34;0;0;0;45.07;0;0;0;0;245.41;0;0;170.28;0;0;0;480.8;0;0;0;0;0;0;560.93;95.16;60.1;0;70.12;0;0;0;60.1
1990-09-10;0;13.93;116.09;9.29;0;9.28;139.32;9.28;27.86;0;0;27.86;0;0;0;0;366.86;0;4.64;13.93;4.64;952.01;65.01;0;0;0;0;0;0;0;0;0;0;0;4126.9;0;0;0;192.72;0;0;0;0;445.82;0;0;608.35;0;0;0;325.07;0;0;0;0;0;0;1121.52;290.24;85.91;0;11.61;0;0;0;4.64
1990-09-17;0;31.91;81.01;12.27;0;2.45;952.53;495.9;171.84;12.27;0;36.82;4.9;0;0;0;395.24;0;12.27;0;36.82;591.65;346.15;0;14.72;0;0;0;0;0;0;0;49.08;0;3817.51;0;0;0;589.19;0;0;0;0;3400.16;0;0;98.19;0;0;0;2356.79;0;0;0;0;0;0;1509.82;834.69;797.87;0;49.1;0;0;0;98.19
1990-09-24;0;37.44;15.32;5.1;0;11.91;122.55;15.32;64.68;1.7;0;0;0;0;0;0;52.76;0;0;39.19;1.7;3.4;17.02;0;0;0;0;0;0;0;0;0;11.91;0;2348.94;0;0;0;221.27;0;0;0;0;2978.72;0;0;25.53;0;0;0;3072.34;0;0;0;0;0;0;944.68;1548.93;646.81;0;59.57;0;0;0;17.02
1990-10-01;0;76.79;16.69;0;0;6.67;36.72;23.37;73.46;0;0;16.69;0;0;0;0;769.61;0;0;0;0;3.34;3.34;0;0;0;0;0;0;0;0;0;10.01;0;1260.43;0;0;0;83.47;0;0;0;0;667.77;0;0;50.08;0;0;0;1828.05;0;0;0;0;0;0;292.15;1018.36;325.54;0;41.73;0;0;0;8.35
1990-10-08;0;8.03;25.7;3.21;0;3.21;22.49;14.46;73.89;0;0;8.03;0;0;0;0;115.66;1.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.82;0;568.67;0;0;0;28.91;0;0;0;0;330.92;0;0;16.06;0;0;3.21;1247.87;27.63;0;0;0;0;0;266.66;822.49;276.3;0;77.11;0;0;0;3.21
1990-10-18;0;19.09;75.92;6.14;0;3.64;25.91;9.54;33.64;0;0;9.32;0;0;0;0;87.96;2.05;1.82;0;1.82;0;0;0;2.05;0;0;0;0;0;0;0;5.91;0;348.81;0;0;0;0;0;0;0;0;95.13;0;0;10.23;0;0;0;740.18;82.24;0;0;0;0;0;232.2;877.19;360.06;0;81.83;0;0;0;0
1990-10-24;0;9.45;34.67;12.6;0;0;22.06;22.06;148.15;0;0;0;0;0;0;0;0;3.15;0;0;0;0;0;0;3.15;0;0;0;0;0;0;0;0;0;182.82;0;0;0;0;0;0;0;0;78.8;0;0;1.18;0;3.15;3.15;1018.12;0;0;0;0;0;0;116.62;756.5;463.35;0;88.26;0;0;0;6.3
1990-10-29;0;11.03;23.64;7.88;0;7.88;4.73;6.3;7.88;0;0;6.3;0;0;0;0;63.04;0;0;0;0;0;0;0;4.73;0;0;0;0;0;0;0;0;0;141.84;0;0;0;12.61;0;0;0;0;69.34;0;0;0;0;0;61.94;350.98;0;0;0;0;0;0;163.91;425.53;131.44;0;53.58;0;0;0;9.45
1990-11-05;0;0;15.76;6.3;0;6.3;3.15;15.76;15.76;0;0;0;0;0;0;0;37.82;0;0;0;0;0;0;0;0;0;0;3.15;3.15;6.3;0;0;6.3;3.15;220.64;0;0;0;12.6;0;0;0;0;119.78;0;0;3.15;0;0;17.49;638.3;185.82;0;0;0;0;0;160.76;1081.16;154.45;0;56.74;0;0;0;18.91
1990-11-12;0;6.3;22.06;4.73;0;6.3;6.3;3.15;18.91;0;0;0;0;0;0;0;12.61;3.15;1.58;3.15;0;0;0;0;4.73;0;0;0;0;1.58;0;0;3.15;0;88.25;0;0;0;12.6;0;0;0;0;75.65;0;0;6.3;0;0;81.95;1074.86;0;6.3;0;0;0;0;100.55;1112.68;94.56;0;69.34;0;0;0;6.3
1990-11-19;0;1.67;11.68;1.67;1.67;5;0;3.34;3.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61.77;0;0;0;1.67;0;0;0;0;16.69;0;0;3.33;0;0;30.38;455.17;25.29;0;0;0;0;0;66.78;238.73;90.15;0;28.38;0;0;0;0
1990-11-26;0;1.7;32.34;5.1;0;0;0;3.4;6.8;0;0;0;0;0;0;0;5.1;0;1.7;0;0;0;0;0;3.4;0;0;0;0;0;0;0;0;0;59.57;1.7;0;0;1.7;0;0;0;0;61.28;0;0;3.4;0;0;35.23;413.79;104.17;0;0;0;0;0;251.91;297.87;97.02;0;39.15;0;0;0;3.4
1990-12-03;0;0;9.45;0;0;0;0;0;15.76;0;0;0;0;0;0;0;6.3;0;0;0;0;0;0;0;3.15;0;0;0;0;0;0;0;6.3;0;40.98;0;0;0;3.15;0;0;0;0;22.06;0;0;3.15;0;15.92;28.37;484.47;76.44;0;0;0;0;0;132.39;734.43;154.45;0;9.45;0;0;0;3.15
1990-12-12;0;0;13.61;3.4;0;6.8;0;0;23.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105.53;0;0;0;13.61;0;0;0;0;51.06;0;0;10.21;0;0;54.47;455.49;136.85;0;0;0;0;0;272.34;401.7;224.68;0;30.64;0;0;0;0
1990-12-19;0;0;6.8;5.1;0;3.4;0;0;47.66;1.7;0;0;0;0;0;0;0;1.7;0;0;0;0;0;0;0;0;0;0;0;1.7;0;0;1.7;0;13.62;0;0;0;0;0;0;0;0;62.98;0;0;0;0;0;17.02;345.19;59.91;0;0;0;0;0;178.72;612.77;69.78;0;25.53;0;0;0;5.1
1991-01-14;0;0;0;0;0;0;0;0;1.77;3.55;0;0;0;0;0;0;3.19;0;0.35;0;0;0;0;0;1.77;2.83;0;1.06;0;0;1.41;0;2.47;0.35;10.64;0.35;0;0;10.64;0;0;0;0;0;0;0;20.57;0;0;10.46;97.78;120.47;0;0;0;0;0;95.73;489.36;31.91;0;3.55;0;0;0;0
1991-01-21;0;0;0;0;0;0;1.58;0;0;1.58;0;0;0;0;0;0;4.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.15;1.58;9.45;0;0;0;1.58;0;0;0;0;1.58;0;0;3.15;0;0;0;37.75;175.02;0;0;0;1.58;0;78.8;376.67;28.36;0;1.58;0;0;0;0
1991-01-28;0;0;0;1.7;0;1.7;1.7;0;6.8;0;0;0;0;0;0;0;13.61;0;0;0;0;0;0;0;1.7;0;0;0;0;0;0;0;5.1;11.91;5.1;1.7;0;0;3.4;0;0;0;0;3.4;0;0;35.74;0;1.7;20.17;108.25;274.98;0;0;0;0;0;154.89;510.65;18.72;0;3.4;0;0;0;8.51
1991-02-04;0;0;0;0;0;0;1.09;0;1.64;0;0;0.82;0;0;0;0;1.64;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.45;7.36;1.64;0;0;0;3.27;0;0;0;0;8.45;0;0;9.27;0;0.82;2.73;61.5;189.75;0;0;0;0;0;76.09;393.56;17.45;0;0;0;0;0;4.09
1991-02-11;0;0;1.09;1.64;0;0;1.64;0;1.64;0;0;1.64;0;0;0;0;7.09;1.09;1.64;0;0;0;0;0;0;0;0;0;0;0;0;0;4.91;19.09;0;0;0;0;1.09;0;0;0;0;4.91;0;0;10.36;0;1.09;13.58;137.13;343.49;0;0;0;0;0;81.82;196.91;13.09;0;0;0;0;0;103.64
1991-02-18;0;0;1.61;0;0;1.61;6.42;1.61;20.88;0;0;0;0;0;0;0;35.34;1.61;1.61;1.61;0;0;0;0;0;0;0;0;0;0;0;0;11.24;17.67;1.61;0;0;0;3.21;0;0;0;0;1.61;0;0;12.82;0;0;3.21;90.12;227.95;0;0;0;1.61;0;207.23;210.44;9.64;0;0;0;0;0;53.01
1991-02-25;0;0;0;12.61;0;9.45;6.3;6.3;12.6;0;0;0;0;0;0;0;119.78;14.18;0;12.61;0;4.73;0;0;0;0;0;0;0;0;0;0;6.3;11.03;0;0;0;0;0;0;0;0;0;4.73;0;0;28.37;0;0;16.23;69.74;430.97;0;0;0;0;0;99.29;135.54;4.73;0;0;0;0;0;20.49
1991-03-05;0;0;0;9.63;0;0;1.61;0;3.21;0;0;0;0;0;0;0;57.83;6.43;3.21;0;0;0;4.82;0;0;0;0;0;0;0;0;0;48.19;38.55;1.61;0;0;0;3.21;0;0;0;0;0;0;0;62.65;0;0;17.51;86.75;504.58;0;0;0;0;0;351.81;187.95;35.34;0;3.21;0;0;0;28.91
1991-03-11;0;7.88;0;15.76;0;22.06;3.15;3.15;6.3;0;0;3.15;0;0;0;0;0;4.73;0;7.88;0;0;0;0;0;0;0;0;0;0;0;0;18.91;23.64;3.15;0;0;0;0;0;1.58;0;0;1.58;0;0;25.22;0;0;5.38;46.41;148.46;0;0;0;0;0;269.5;308.9;50.43;0;1.58;0;0;0;20.49
1991-03-25;15.76;0;0;12.6;0;88.26;3.15;15.76;44.13;0;0;3.15;0;0;0;0;69.34;0;0;116.63;100.87;0;0;0;0;0;0;0;0;0;3.15;0;6.3;18.91;22.06;0;0;0;0;0;0;0;0;22.06;0;0;81.95;0;0;15.13;167.38;425.85;0;0;0;0;0;332.54;129.23;91.41;0;6.3;0;0;0;18.91
1991-04-08;0;7.74;0;19.34;0;23.21;19.35;15.47;0;0;0;0;0;0;0;0;3.87;0;0;4233.74;0;7.74;46.43;0;0;0;0;0;0;0;0;0;7.73;11.61;0;0;0;0;7.74;0;3.87;0;0;7.73;0;0;30.95;0;0;0;72.56;844.62;0;0;0;0;0;185.75;216.71;19.34;0;3.87;0;0;0;7.74
1991-04-15;0;57.83;0;19.28;0;51.4;6.43;6.43;19.28;0;0;0;0;0;0;0;77.11;6.43;0;1574.29;89.96;19.28;38.55;0;0;0;0;0;0;6.43;0;0;25.7;19.28;12.85;0;0;0;12.85;6.43;0;0;0;38.55;0;0;96.38;0;0;0;108.59;1337.18;0;0;0;0;0;501.2;224.9;25.7;0;0;0;0;0;64.25
